"","gbifID","abstract","accessRights","accrualMethod","accrualPeriodicity","accrualPolicy","alternative","audience","available","bibliographicCitation","conformsTo","contributor","coverage","created","creator","date","dateAccepted","dateCopyrighted","dateSubmitted","description","educationLevel","extent","format","hasFormat","hasPart","hasVersion","identifier","instructionalMethod","isFormatOf","isPartOf","isReferencedBy","isReplacedBy","isRequiredBy","isVersionOf","issued","language","license","mediator","medium","modified","provenance","publisher","references","relation","replaces","requires","rights","rightsHolder","source","spatial","subject","tableOfContents","temporal","title","type","valid","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","organismScope","associatedOccurrences","associatedOrganisms","previousIdentifications","organismRemarks","materialSampleID","eventID","parentEventID","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","samplingEffort","sampleSizeValue","sampleSizeUnit","fieldNotes","eventRemarks","locationID","higherGeographyID","higherGeography","continent","waterBody","islandGroup","island","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","footprintSpatialFit","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","identificationQualifier","typeStatus","identifiedBy","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","datasetKey","publishingCountry","lastInterpreted","elevation","elevationAccuracy","depth","depthAccuracy","distanceAboveSurface","distanceAboveSurfaceAccuracy","issue","mediaType","hasCoordinate","hasGeospatialIssues","taxonKey","acceptedTaxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","subgenusKey","speciesKey","species","genericName","acceptedScientificName","verbatimScientificName","typifiedName","protocol","lastParsed","lastCrawled","repatriated","relativeOrganismQuantity","recordedByID","identifiedByID"
"2088",686484515,NA,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"96c68ab1-1ed8-11e3-bfac-90b11c41863e",NA,NA,NA,NA,NA,NA,NA,NA,"en","CC_BY_4_0",NA,NA,"2010-01-15T15:22:30Z",NA,NA,"",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,"http://grbio.org/cool/iakn-125z","","","KU","KUM","University of Kansas Biodiversity Institute Mammalogy Collection","","PRESERVED_SPECIMEN","",NA,"TotalLength: 2840.0; TailLength: 1130.0","96c68ab1-1ed8-11e3-bfac-90b11c41863e","157399","","MANATEE RECOVERY PROGRAM",NA,NA,NA,"FEMALE","","",NA,"","","Skeleton Partial","","",NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,NA,NA,"","1991-06-07T00:00:00","",NA,NA,1991,6,7,"","","","",NA,NA,"","","",NA,"","NORTH_AMERICA","","","","US","Florida","COLLIER CO",NA,"NAPLES, IN CANAL NEAR MOUTH OF GORDON PASS","",NA,NA,NA,NA,"","",26.093571358563,-81.7998995498362,NA,NA,NA,"decimal degrees",NA,"",NA,NA,"Elizabeth Campbell (UMMZ)","2002-09-12","","Topozone.com","","",NA,NA,NA,"","","","","","","",NA,"","","","","",NA,NA,NA,"","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,"Trichechus manatus latirostris (Harlan, 1824)",NA,NA,NA,"",NA,NA,"","Animalia","Chordata","Mammalia","Sirenia","Trichechidae","Trichechus",NA,"manatus","latirostris","SUBSPECIES","","","","ACCEPTED",NA,"","1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","US","2020-07-07T21:03:10.330Z",NA,NA,NA,NA,NA,NA,"COORDINATE_REPROJECTED","","true","false",2435297,2435297,1,44,359,802,9463,2435291,NA,2435296,"Trichechus manatus","Trichechus","Trichechus manatus latirostris (Harlan, 1824)","Trichechus manatus latirostris",NA,"DWC_ARCHIVE","2020-07-07T21:03:10.330Z","2020-07-07T20:59:48.217Z","false",NA,"",""
"2089",686484514,NA,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"96c686d1-1ed8-11e3-bfac-90b11c41863e",NA,NA,NA,NA,NA,NA,NA,NA,"en","CC_BY_4_0",NA,NA,"2016-04-28T11:23:16Z",NA,NA,"",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,"http://grbio.org/cool/iakn-125z","","","KU","KUM","University of Kansas Biodiversity Institute Mammalogy Collection","","PRESERVED_SPECIMEN","",NA,"TotalLength: 4020.0; TailLength: 1590.0","96c686d1-1ed8-11e3-bfac-90b11c41863e","157398","","MANATEE RECOVERY PROGRAM",NA,NA,NA,"FEMALE","","",NA,"","","Skeleton Complete;  Skull Complete","","",NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,NA,NA,"","1992-09-07T00:00:00","",NA,NA,1992,9,7,"","","","",NA,NA,"","","",NA,"","NORTH_AMERICA","","","","US","Georgia","GLYNN CO",NA,"JEKYLL ISLAND, OCEAN SIDE BEACH AT S END OF ISLAND","",NA,NA,NA,NA,"","located point at center of Ocean Side Beach on Jekyll Island",31.0648968026119,-81.4031955266875,NA,NA,NA,"decimal degrees",NA,"",NA,NA,"Satya M. Witt (LSU)","2003-04-07","","Topozone.com gazetteer","","",NA,NA,NA,"","","","","","","",NA,"","","","","",NA,NA,NA,"","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,"Trichechus manatus latirostris (Harlan, 1824)",NA,NA,NA,"",NA,NA,"","Animalia","Chordata","Mammalia","Sirenia","Trichechidae","Trichechus",NA,"manatus","latirostris","SUBSPECIES","","","","ACCEPTED",NA,"","1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","US","2020-07-07T21:03:10.699Z",NA,NA,NA,NA,NA,NA,"COORDINATE_REPROJECTED","","true","false",2435297,2435297,1,44,359,802,9463,2435291,NA,2435296,"Trichechus manatus","Trichechus","Trichechus manatus latirostris (Harlan, 1824)","Trichechus manatus latirostris",NA,"DWC_ARCHIVE","2020-07-07T21:03:10.699Z","2020-07-07T20:59:48.217Z","false",NA,"",""
"2090",686334841,NA,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"907d7497-1ed8-11e3-bfac-90b11c41863e",NA,NA,NA,NA,NA,NA,NA,NA,"en","CC_BY_4_0",NA,NA,"2010-01-11T18:40:49Z",NA,NA,"",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,"http://grbio.org/cool/iakn-125z","","","KU","KUM","University of Kansas Biodiversity Institute Mammalogy Collection","","PRESERVED_SPECIMEN","",NA,"","907d7497-1ed8-11e3-bfac-90b11c41863e","5146","","FISHERMAN",NA,NA,NA,"FEMALE","","",NA,"","","Skull Complete;  Skeleton Complete","","",NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,NA,NA,"","1918-07-01T00:00:00","",NA,NA,1918,7,1,"","","","",NA,NA,"","","",NA,"","NORTH_AMERICA","","","","US","Florida","MANATEE CO",NA,"MANATEE RIVER, MOUTH OF; COAST OF WEST FLORIDA","",NA,NA,NA,NA,"","",27.5295161148628,-82.6429225513752,NA,NA,NA,"decimal degrees",NA,"",NA,NA,"Kristina Yamamoto (MVZ)","2004-06-02","","Topozone.com","","",NA,NA,NA,"","","","","","","",NA,"","","","","",NA,NA,NA,"","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,"Trichechus manatus latirostris (Harlan, 1824)",NA,NA,NA,"",NA,NA,"","Animalia","Chordata","Mammalia","Sirenia","Trichechidae","Trichechus",NA,"manatus","latirostris","SUBSPECIES","","","","ACCEPTED",NA,"","1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","US","2020-07-07T21:02:55.768Z",NA,NA,NA,NA,NA,NA,"COORDINATE_REPROJECTED","","true","false",2435297,2435297,1,44,359,802,9463,2435291,NA,2435296,"Trichechus manatus","Trichechus","Trichechus manatus latirostris (Harlan, 1824)","Trichechus manatus latirostris",NA,"DWC_ARCHIVE","2020-07-07T21:02:55.768Z","2020-07-07T20:59:48.217Z","false",NA,"",""
