"","gbifID","abstract","accessRights","accrualMethod","accrualPeriodicity","accrualPolicy","alternative","audience","available","bibliographicCitation","conformsTo","contributor","coverage","created","creator","date","dateAccepted","dateCopyrighted","dateSubmitted","description","educationLevel","extent","format","hasFormat","hasPart","hasVersion","identifier","instructionalMethod","isFormatOf","isPartOf","isReferencedBy","isReplacedBy","isRequiredBy","isVersionOf","issued","language","license","mediator","medium","modified","provenance","publisher","references","relation","replaces","requires","rights","rightsHolder","source","spatial","subject","tableOfContents","temporal","title","type","valid","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","organismScope","associatedOccurrences","associatedOrganisms","previousIdentifications","organismRemarks","materialSampleID","eventID","parentEventID","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","samplingEffort","sampleSizeValue","sampleSizeUnit","fieldNotes","eventRemarks","locationID","higherGeographyID","higherGeography","continent","waterBody","islandGroup","island","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","footprintSpatialFit","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","identificationQualifier","typeStatus","identifiedBy","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","datasetKey","publishingCountry","lastInterpreted","elevation","elevationAccuracy","depth","depthAccuracy","distanceAboveSurface","distanceAboveSurfaceAccuracy","issue","mediaType","hasCoordinate","hasGeospatialIssues","taxonKey","acceptedTaxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","subgenusKey","speciesKey","species","genericName","acceptedScientificName","verbatimScientificName","typifiedName","protocol","lastParsed","lastCrawled","repatriated","relativeOrganismQuantity","recordedByID","identifiedByID"
"2042",891331202,NA,"not-for-profit use only",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"URI:catalog:ROM:Vertebrate Palaeontology-Recent Osteological:7741",NA,NA,NA,NA,NA,NA,NA,NA,"en","CC_BY_NC_4_0",NA,NA,"2018-04-03T00:00:00Z",NA,NA,"",NA,NA,NA,"","Royal Ontario Museum; ROM",NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,"","urn:lsid:biocol.org:col:35306","","Royal Ontario Museum: ROM","Vertebrate Paleontology","Palaeobiology - Vertebrate Recent Osteological Collection","","PRESERVED_SPECIMEN","",NA,"","URI:catalog:ROM:Vertebrate Palaeontology-Recent Osteological:7741","7741","","",NA,NA,NA,"","","",NA,"","","BONE; HUMERUS; COMPLETE; LEFT; RIGHT","recent osteology CC307","",NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,"","","","",NA,NA,"","","",NA,"North America; USA?; Florida?","NORTH_AMERICA","","","","US","Florida?","",NA,"","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,"","","","","","",NA,NA,NA,"","","","","","","",NA,"","","","","",NA,NA,NA,"","","Seymour, Kevin","",NA,"","","","",NA,NA,NA,NA,NA,NA,"Trichechus manatus Linnaeus, 1758",NA,NA,NA,"",NA,NA,"Animalia; Chordata; Mammalia; Sirenia; Trichechidae; Trichechus","Animalia","Chordata","Mammalia","Sirenia","Trichechidae","Trichechus",NA,"manatus","","SPECIES","","","","ACCEPTED",NA,"","e6acc36b-4149-4458-a26f-17fbeb0df90b","CA","2020-06-08T17:11:57.022Z",NA,NA,NA,NA,NA,NA,"","","false","false",2435296,2435296,1,44,359,802,9463,2435291,NA,2435296,"Trichechus manatus","Trichechus","Trichechus manatus Linnaeus, 1758","Trichechus manatus",NA,"DWC_ARCHIVE","2020-06-08T17:11:57.022Z","2020-05-28T23:19:54.475Z","true",NA,"",""
"2043",891324266,NA,"not-for-profit use only",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"URI:catalog:ROM:Vertebrate Palaeontology-Recent Osteological:0439",NA,NA,NA,NA,NA,NA,NA,NA,"en","CC_BY_NC_4_0",NA,NA,"2018-04-03T00:00:00Z",NA,NA,"",NA,NA,NA,"","Royal Ontario Museum; ROM",NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,"","urn:lsid:biocol.org:col:35306","","Royal Ontario Museum: ROM","Vertebrate Paleontology","Palaeobiology - Vertebrate Recent Osteological Collection","","PRESERVED_SPECIMEN","",NA,"","URI:catalog:ROM:Vertebrate Palaeontology-Recent Osteological:0439","0439","M 252","",NA,NA,NA,"FEMALE","","",NA,"","","Skeleton; complete","recent osteology CC307","",NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,NA,NA,"","1981-09-26T00:00:00","",NA,NA,1981,9,26,"19810926","","","",NA,NA,"","","",NA,"North America; USA; Florida; Brevard County","NORTH_AMERICA","","","","US","Florida","Brevard County",NA,"Merritt Island, W shore of Banana River","Merritt Island, W shore of Banana River",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,"","","","","","",NA,NA,NA,"","","","","","","",NA,"","","","","",NA,NA,NA,"","","&","",NA,"","","","",NA,NA,NA,NA,NA,NA,"Trichechus manatus Linnaeus, 1758",NA,NA,NA,"",NA,NA,"Animalia; Chordata; Mammalia; Sirenia; Trichechidae; Trichechus","Animalia","Chordata","Mammalia","Sirenia","Trichechidae","Trichechus",NA,"manatus","","SPECIES","","","","ACCEPTED",NA,"","e6acc36b-4149-4458-a26f-17fbeb0df90b","CA","2020-06-08T17:11:56.154Z",NA,NA,NA,NA,NA,NA,"","","false","false",2435296,2435296,1,44,359,802,9463,2435291,NA,2435296,"Trichechus manatus","Trichechus","Trichechus manatus Linnaeus, 1758","Trichechus manatus",NA,"DWC_ARCHIVE","2020-06-08T17:11:56.154Z","2020-05-28T23:19:54.475Z","true",NA,"",""
"2044",891324255,NA,"not-for-profit use only",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"URI:catalog:ROM:Vertebrate Palaeontology-Recent Osteological:0435",NA,NA,NA,NA,NA,NA,NA,NA,"en","CC_BY_NC_4_0",NA,NA,"2018-04-03T00:00:00Z",NA,NA,"",NA,NA,NA,"","Royal Ontario Museum; ROM",NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,"","urn:lsid:biocol.org:col:35306","","Royal Ontario Museum: ROM","Vertebrate Paleontology","Palaeobiology - Vertebrate Recent Osteological Collection","","PRESERVED_SPECIMEN","",NA,"","URI:catalog:ROM:Vertebrate Palaeontology-Recent Osteological:0435","0435","M 258","Edmund;A.;Gordon;",NA,NA,NA,"MALE","","",NA,"","","Skeleton; complete","recent osteology CC307","",NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,NA,NA,"","1981-12-30T00:00:00","",NA,NA,1981,12,30,"19811230","","","",NA,NA,"","","",NA,"North America; USA; Florida; Brevard County","NORTH_AMERICA","","","","US","Florida","Brevard County",NA,"Indian River","Indian River",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,"","","","","","",NA,NA,NA,"","","","","","","",NA,"","","","","",NA,NA,NA,"","","&","",NA,"","","","",NA,NA,NA,NA,NA,NA,"Trichechus manatus Linnaeus, 1758",NA,NA,NA,"",NA,NA,"Animalia; Chordata; Mammalia; Sirenia; Trichechidae; Trichechus","Animalia","Chordata","Mammalia","Sirenia","Trichechidae","Trichechus",NA,"manatus","","SPECIES","","","","ACCEPTED",NA,"","e6acc36b-4149-4458-a26f-17fbeb0df90b","CA","2020-06-08T17:11:56.153Z",NA,NA,NA,NA,NA,NA,"","","false","false",2435296,2435296,1,44,359,802,9463,2435291,NA,2435296,"Trichechus manatus","Trichechus","Trichechus manatus Linnaeus, 1758","Trichechus manatus",NA,"DWC_ARCHIVE","2020-06-08T17:11:56.153Z","2020-05-28T23:19:54.475Z","true",NA,"",""
"2045",891324245,NA,"not-for-profit use only",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"URI:catalog:ROM:Vertebrate Palaeontology-Recent Osteological:0348",NA,NA,NA,NA,NA,NA,NA,NA,"en","CC_BY_NC_4_0",NA,NA,"2018-04-03T00:00:00Z",NA,NA,"",NA,NA,NA,"","Royal Ontario Museum; ROM",NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,"","urn:lsid:biocol.org:col:35306","","Royal Ontario Museum: ROM","Vertebrate Paleontology","Palaeobiology - Vertebrate Recent Osteological Collection","","PRESERVED_SPECIMEN","",NA,"","URI:catalog:ROM:Vertebrate Palaeontology-Recent Osteological:0348","0348","M 298","",NA,NA,NA,"MALE","","",NA,"","","Skeleton; complete","recent osteology CC307","",NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,NA,NA,"","1982-05-25T00:00:00","",NA,NA,1982,5,25,"19820525","","","",NA,NA,"","","",NA,"North America; USA; Florida; Lee County","NORTH_AMERICA","","","","US","Florida","Lee County",NA,"Cape Coral, in canal","Cape Coral, in canal",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,"","","","","","",NA,NA,NA,"","","","","","","",NA,"","","","","",NA,NA,NA,"","","&","",NA,"","","","",NA,NA,NA,NA,NA,NA,"Trichechus manatus Linnaeus, 1758",NA,NA,NA,"",NA,NA,"Animalia; Chordata; Mammalia; Sirenia; Trichechidae; Trichechus","Animalia","Chordata","Mammalia","Sirenia","Trichechidae","Trichechus",NA,"manatus","","SPECIES","","","","ACCEPTED",NA,"","e6acc36b-4149-4458-a26f-17fbeb0df90b","CA","2020-06-08T17:11:56.151Z",NA,NA,NA,NA,NA,NA,"","","false","false",2435296,2435296,1,44,359,802,9463,2435291,NA,2435296,"Trichechus manatus","Trichechus","Trichechus manatus Linnaeus, 1758","Trichechus manatus",NA,"DWC_ARCHIVE","2020-06-08T17:11:56.151Z","2020-05-28T23:19:54.475Z","true",NA,"",""
"2046",891324243,NA,"not-for-profit use only",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"URI:catalog:ROM:Vertebrate Palaeontology-Recent Osteological:0440",NA,NA,NA,NA,NA,NA,NA,NA,"en","CC_BY_NC_4_0",NA,NA,"2018-04-03T00:00:00Z",NA,NA,"",NA,NA,NA,"","Royal Ontario Museum; ROM",NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,"","urn:lsid:biocol.org:col:35306","","Royal Ontario Museum: ROM","Vertebrate Paleontology","Palaeobiology - Vertebrate Recent Osteological Collection","","PRESERVED_SPECIMEN","",NA,"","URI:catalog:ROM:Vertebrate Palaeontology-Recent Osteological:0440","0440","M 257","",NA,NA,NA,"FEMALE","","",NA,"","","Skeleton; complete","recent osteology CC307","",NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,NA,NA,"","1981-12-27T00:00:00","",NA,NA,1981,12,27,"19811227","","","",NA,NA,"","","",NA,"North America; USA; Florida; Brevard County","NORTH_AMERICA","","","","US","Florida","Brevard County",NA,"Bellwood, Indian River at causeway at SW corner of Route 405","Bellwood, Indian River at causeway at SW corner of Route 405",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,"","","","","","",NA,NA,NA,"","","","","","","",NA,"","","","","",NA,NA,NA,"","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,"Trichechus manatus Linnaeus, 1758",NA,NA,NA,"",NA,NA,"Animalia; Chordata; Mammalia; Sirenia; Trichechidae; Trichechus","Animalia","Chordata","Mammalia","Sirenia","Trichechidae","Trichechus",NA,"manatus","","SPECIES","","","","ACCEPTED",NA,"","e6acc36b-4149-4458-a26f-17fbeb0df90b","CA","2020-06-08T17:11:56.151Z",NA,NA,NA,NA,NA,NA,"","","false","false",2435296,2435296,1,44,359,802,9463,2435291,NA,2435296,"Trichechus manatus","Trichechus","Trichechus manatus Linnaeus, 1758","Trichechus manatus",NA,"DWC_ARCHIVE","2020-06-08T17:11:56.151Z","2020-05-28T23:19:54.475Z","true",NA,"",""
"2047",891324232,NA,"not-for-profit use only",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"URI:catalog:ROM:Vertebrate Palaeontology-Recent Osteological:1090",NA,NA,NA,NA,NA,NA,NA,NA,"en","CC_BY_NC_4_0",NA,NA,"2018-04-03T00:00:00Z",NA,NA,"",NA,NA,NA,"","Royal Ontario Museum; ROM",NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,"","urn:lsid:biocol.org:col:35306","","Royal Ontario Museum: ROM","Vertebrate Paleontology","Palaeobiology - Vertebrate Recent Osteological Collection","","PRESERVED_SPECIMEN","",NA,"","URI:catalog:ROM:Vertebrate Palaeontology-Recent Osteological:1090","1090","","",NA,NA,NA,"","","",NA,"","","SKULL PARTIAL; HYOID; BONE; RIB; &","recent osteology CC307","",NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,"","","","",NA,NA,"","","",NA,"North America; USA; Florida","NORTH_AMERICA","","","","US","Florida","",NA,"","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,"","","","","","",NA,NA,NA,"","","","","","","",NA,"","","","","",NA,NA,NA,"","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,"Trichechus manatus Linnaeus, 1758",NA,NA,NA,"",NA,NA,"Animalia; Chordata; Mammalia; Sirenia; Trichechidae; Trichechus","Animalia","Chordata","Mammalia","Sirenia","Trichechidae","Trichechus",NA,"manatus","","SPECIES","","","","ACCEPTED",NA,"","e6acc36b-4149-4458-a26f-17fbeb0df90b","CA","2020-06-08T17:11:56.149Z",NA,NA,NA,NA,NA,NA,"","","false","false",2435296,2435296,1,44,359,802,9463,2435291,NA,2435296,"Trichechus manatus","Trichechus","Trichechus manatus Linnaeus, 1758","Trichechus manatus",NA,"DWC_ARCHIVE","2020-06-08T17:11:56.149Z","2020-05-28T23:19:54.475Z","true",NA,"",""
