gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	recordedByID	identifiedByID
1324152972																										BE0100EA-AEA3-4472-87D0-6745369621AE													2019-08-15 16:48:40.0																				UF	Herp			MachineObservation				BE0100EA-AEA3-4472-87D0-6745369621AE	172075		Gadbois, Nicholas										default - 1							Image voucher only												2013-12-19																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		US 41, 0.23 mi E Shark Valley												25.76205	-80.76276	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152968																										2A802D04-1997-4FAB-A428-C2C9819E7BD4													2019-08-15 17:16:59.0																				UF	Herp			MachineObservation				2A802D04-1997-4FAB-A428-C2C9819E7BD4	172076		McDonough, Vanessa										default - 1							Found dead in canal. Image vouchers only												2013-11-14																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Homestead, SW 328 Street,  0.76 mi E SW 117 Avenue												25.46322	-80.36732	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152965																										A9FF3CD2-6F2C-4CE0-87C5-1E0A548FC316													2020-01-23 13:10:33.0																				UF	Herp			MachineObservation				A9FF3CD2-6F2C-4CE0-87C5-1E0A548FC316	172045		Turffs, Dylann										photograph-digital - 1							Found dead of apparent gun shot to head. Image voucher only												2013-12-07																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 2.4 mi N SW 168 Street												25.64326	-80.57636	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152958																										61380580-C047-4B78-8D12-470F3B0A2A67													2019-08-15 16:48:39.0																				UF	Herp			MachineObservation			304.8 cm TL	61380580-C047-4B78-8D12-470F3B0A2A67	172043		Pernas, Tony										default - 1							Image voucher only												2013-12-04																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Miami, SW 152 Street & SW 209 Avenue												25.62308	-80.53162	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152947																										12305B2E-F219-4471-93B9-F3ACC105FE42													2019-08-15 17:16:58.0																				UF	Herp			MachineObservation				12305B2E-F219-4471-93B9-F3ACC105FE42	172026		Squires, Michiko										default - 1							Found dead and being consumed by Alligator. Image vouchers only												2013-11-26																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Southern Glades Wildlife and Environmental Area, C-111 canal, 0.34 mi E C-110 canal												25.30393	-80.48847	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152940																										7FB0D42B-BE79-430B-BC4E-A94D40AEC444													2019-07-18 15:41:40.0																				UF	Herp			MachineObservation			243.8 cm TL	7FB0D42B-BE79-430B-BC4E-A94D40AEC444	172024		Curtis, Michelle										photograph-digital - 1						EVER	Image voucher only.												2013-11-27																	North America, United States, Florida, Monroe	North America				United States		Florida	Monroe		Everglades National Park, Main Park Road, 0.08 mi N Buttonwood Canal												25.15013	-80.92107	WGS84	10																																						Krysko, Kenneth													Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152907																										1E99F390-7E46-4256-967C-F1CA9463B5D9													2019-08-15 16:48:39.0																				UF	Herp			MachineObservation				1E99F390-7E46-4256-967C-F1CA9463B5D9	172007		Ramirez, Ruben										default - 1							Killed by mower. Image voucher only												2013-07-25																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Florida City, State Road 9336 & SW 376 Street, 0.16 mi NW												25.42025	-80.50301	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152880																										775D5E07-FAA0-4D05-84EA-09C3B420A5D5													2014-04-13 17:41:39.0																				UF	Herp			PreservedSpecimen				775D5E07-FAA0-4D05-84EA-09C3B420A5D5	172009		Ramirez, Ruben										default - 1							forked tail												2013-02-18																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Florida City, L-31W canal, 3.58 mi N State Road 9336												25.4363700000	-80.5897000000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152848																										EBA9BBF3-442A-4226-B2E4-A887E2FB8F73													2019-08-15 16:48:38.0																				UF	Herp			MachineObservation				EBA9BBF3-442A-4226-B2E4-A887E2FB8F73	171852												default - 1							Found decapitated. Image voucher only												2013-11-02																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Homestead, SW 320 Street & SW 217 Avenue												25.46948	-80.54219	WGS84	50																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152843																										AD385C6E-F132-479A-9027-6BF195FDA3D7													2019-08-15 16:48:38.0																				UF	Herp			MachineObservation				AD385C6E-F132-479A-9027-6BF195FDA3D7	171851		Ramirez, Ruben										default - 1							Unknown which of 5 snakes in photo. Image voucher only												2013-10-19																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Miami, L-31N canal, 0.75 mi N State Road 94												25.70012	-80.49539	WGS84	400																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152825																										909F7D1E-F5AA-41ED-8983-D3B88B4CE666													2019-08-15 17:02:39.0																				UF	Herp			MachineObservation				909F7D1E-F5AA-41ED-8983-D3B88B4CE666	171795		Ramirez, Ruben										neonate - 1							Image voucher only												2013-07-22																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		US 41, 2.4 mi NW Loop Road												25.78686	-80.85405	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152823																										DC98B2DC-19FB-49B0-A8FF-BE6DFE36C7CA													2019-08-15 16:48:38.0																				UF	Herp			MachineObservation			371.3 cm TL	DC98B2DC-19FB-49B0-A8FF-BE6DFE36C7CA	171853		Ramirez, Ruben										default - 1							Image voucher only												2013-09-11																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Florida City, SW 394 Street & SW 208 Avenue, 0.12 mi SE												25.40095	-80.52584	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152822																										1CDFCB05-0933-465C-976B-8EFB6462B6AD													2019-08-15 16:48:37.0																				UF	Herp			MachineObservation			209.1 cm SVL, 237.4 cm TL	1CDFCB05-0933-465C-976B-8EFB6462B6AD	171825		Ramirez, Ruben				Female						default - 1							Unknown which of 5 snakes in photo. Image voucher only												2013-10-20																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		US 41, 1.28 mi W Shark Valley												25.76201	-80.78687	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152819																										29777BDD-40FA-4FF9-858D-3137693E0B1E													2019-08-15 16:48:37.0																				UF	Herp			MachineObservation			155.1 cm SVL, 175.6 cm TL	29777BDD-40FA-4FF9-858D-3137693E0B1E	171835		Ramirez, Ruben				Female						default - 1							Unknown which of 5 snakes in photo. Image voucher only												2013-10-21																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Miami, State Road 997 & SW 58 Street, 0.33 mi NW												25.71295	-80.48255	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152817																										F8DA9936-3E5D-478B-89E4-35B301E079DD													2019-08-15 16:48:37.0																				UF	Herp			MachineObservation			153.7 cm SVL, 177.5 cm TL	F8DA9936-3E5D-478B-89E4-35B301E079DD	171815		Ramirez, Ruben				Male						default - 1							Unknown which of 5 snakes in photo. Image voucher only												2013-10-19																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Homestead, SW 236 Street & SW 207 Avenue, 0.06 mi NE												25.547	-80.52653	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152812																										1C520D9D-E12B-42DF-8A96-FB48561625CC													2019-08-15 16:48:38.0																				UF	Herp			MachineObservation			156.9 cm SVL, 179.8 cm TL	1C520D9D-E12B-42DF-8A96-FB48561625CC	171850		Belliston, Devin				Male						default - 1							Unknown which of 5 snakes in photo. Image voucher only												2013-10-04																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		US 41, 2.0 mi E Shark Valley												25.76187	-80.73432	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152811																										F23266DB-E90A-4732-826F-FD97035B89B4													2019-08-15 16:48:37.0																				UF	Herp			MachineObservation				F23266DB-E90A-4732-826F-FD97035B89B4	171809		Ramirez, Ruben										default - 1							Snake in collectorâ€™s right hand. Image voucher only												2013-07-22																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades and Francis S. Taylor Wildlife Management Area, L-67 canal, 0.4 mi N US 41												25.76722	-80.67366	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152807																										07B253BD-D2CD-45AE-824D-BB709A616234													2019-08-15 16:48:38.0																				UF	Herp			MachineObservation				07B253BD-D2CD-45AE-824D-BB709A616234	171854		Ramirez, Ruben										default - 1							Image voucher only												2013-08-06																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Southern Glades Wildlife and Environmental Area, State Road 9336 & C-111E canal, 0.12 mi S												25.40759	-80.52171	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152804																										DF0C3CE5-CB84-4E82-B771-31F8A2D63F93													2019-08-15 16:48:37.0																				UF	Herp			MachineObservation				DF0C3CE5-CB84-4E82-B771-31F8A2D63F93	171810		Edwards, Jake										default - 1							Image voucher only												2013-11-05																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Miami, State Road 997, 0.59 mi N State Road 94												25.69727	-80.47873	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152777																										B0C612D9-6955-4D1F-BC7E-82A1D9E5005C													2019-08-15 16:48:37.0																				UF	Herp			MachineObservation				B0C612D9-6955-4D1F-BC7E-82A1D9E5005C	171805		Ramirez, Ruben										default - 1							Snake in collectorâ€™s left hand. Image voucher only												2013-07-22																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades and Francis S. Taylor Wildlife Management Area, L-67 canal, 0.35 mi N US 41												25.76651	-80.67375	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152773																										9FDDF123-CF7C-4B66-84BD-464E39ED79C0													2019-08-15 17:02:39.0																				UF	Herp			MachineObservation				9FDDF123-CF7C-4B66-84BD-464E39ED79C0	171685		Ramirez, Ruben										neonate - 1							Image voucher only												2013-10-16																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Homestead, 32900 SW 187 Avenue												25.46131	-80.49434	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152737																										B5489181-EB60-409F-A5DA-871C4BE05340													2020-01-23 13:10:06.0																				UF	Herp			MachineObservation				B5489181-EB60-409F-A5DA-871C4BE05340	171665		Rahill, Thomas										photograph-digital - 1							Image voucher only												2013-09-26																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 0.25 mi S SW 168 Street												25.60466	-80.57497	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152736																										69C7A427-F3CF-424E-972D-1FD74AE49685													2019-08-15 17:16:58.0																				UF	Herp			MachineObservation				69C7A427-F3CF-424E-972D-1FD74AE49685	171670		Daskam, Steven; Herrera, Vinnissio; Manzour, Ibn										default - 1							Image vouchers only												2013-10-11																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		US 41, 2.25 mi E Shark Valley												25.76194	-80.73028	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152724																										A23816C5-36C8-46B5-A1BA-3ACE1C118715													2020-01-23 13:08:58.0																				UF	Herp			MachineObservation				A23816C5-36C8-46B5-A1BA-3ACE1C118715	171635		Rahill, Thomas										photograph-digital - 1							Image voucher only												2013-09-19																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 0.61 mi S SW 168 Street												25.59958	-80.57478	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152721																										F25A1A3F-1700-41C4-92C9-9F9B9DCD52C9													2020-05-19 14:24:39.0																				UF	Herp			MachineObservation				F25A1A3F-1700-41C4-92C9-9F9B9DCD52C9	171629		Rahill, Thomas										photograph-digital - 1							Image voucher only. Neonate												2013-09-14																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 0.31 mi S SW 168 Street												25.6039	-80.57495	WGS84	10																																						Sheehy III, Coleman													Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152718																										C2949874-8D52-43A3-88D9-4128C0538091													2020-01-23 13:08:45.0																				UF	Herp			MachineObservation				C2949874-8D52-43A3-88D9-4128C0538091	171630		Rahill, Thomas										photograph-digital - 1							Image voucher only												2013-09-14																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 1.8 mi S SW 168 Street												25.58253	-80.57515	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152716																										47D0A2E2-9A52-47E1-8BBE-722301ADA16A													2020-01-23 13:09:27.0																				UF	Herp			MachineObservation				47D0A2E2-9A52-47E1-8BBE-722301ADA16A	171645		Rahill, Thomas										photograph-digital - 2							Image vouchers only												2013-09-25																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 0.52 mi S SW 168 Street												25.60083	-80.57484	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152712																										7AFF9EA6-AD71-4885-8904-901A89566EBA													2020-01-23 13:09:41.0																				UF	Herp			MachineObservation				7AFF9EA6-AD71-4885-8904-901A89566EBA	171650		Rahill, Thomas										photograph-digital - 1							Image voucher only												2013-09-25																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 1.75 mi N SW 168 Street												25.63378	-80.57601	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152711																										368B8713-AE2A-496F-BAF1-22A0056B1360													2020-01-23 13:07:45.0																				UF	Herp			MachineObservation				368B8713-AE2A-496F-BAF1-22A0056B1360	171626		Rahill, Thomas										photograph-digital - 1							Image voucher only												2013-09-13																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 1.29 mi S SW 168 Street												25.58989	-80.57517	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152710																										E3A66792-1EA0-4AD5-8B45-7AB81F0459AE													2020-01-23 13:09:13.0																				UF	Herp			MachineObservation				E3A66792-1EA0-4AD5-8B45-7AB81F0459AE	171644		Rahill, Thomas										photograph-digital - 1							Image voucher only												2013-09-19																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 0.13 mi N SW 168 Street												25.61019	-80.57515	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152705																										BCD206EB-E04A-4D50-BDD8-B7801D987793													2020-01-23 13:09:52.0																				UF	Herp			MachineObservation				BCD206EB-E04A-4D50-BDD8-B7801D987793	171662		Rahill, Thomas										photograph-digital - 1							Image voucher only												2013-09-26																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 1.29 mi N SW 168 Street												25.62703	-80.57578	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152699																										00C9E327-CD17-4E05-A8A3-4F71982B71CC													2020-01-23 13:06:31.0																				UF	Herp			MachineObservation				00C9E327-CD17-4E05-A8A3-4F71982B71CC	171612		Rahill, Thomas										photograph-digital - 2							Image vouchers only												2013-09-05																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 2.37 mi N SW 216 Street												25.64281	-80.57636	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152698																										ADA9C3E7-A2F6-4852-AC43-C77A31462946													2020-01-23 12:54:07.0																				UF	Herp			MachineObservation				ADA9C3E7-A2F6-4852-AC43-C77A31462946	171600		Rahill, Thomas										photograph-digital - 2							Image vouchers only												2013-08-21																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 1.12 mi N SW 168 Street												25.62471	-80.57568	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152697																										261D6159-C0BA-4B9E-B08F-15756BAA02A8													2020-01-23 13:08:27.0																				UF	Herp			MachineObservation				261D6159-C0BA-4B9E-B08F-15756BAA02A8	171628		Rahill, Thomas										photograph-digital - 1							Image voucher only												2013-09-14																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 1.24 mi N SW 168 Street												25.62635	-80.57577	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152696																										098BED56-CD88-43FB-B69D-7C6F9A5D81C6													2020-01-23 13:06:00.0																				UF	Herp			MachineObservation				098BED56-CD88-43FB-B69D-7C6F9A5D81C6	171610		Rahill, Thomas										photograph-digital - 1							Image voucher only												2013-08-31																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 0.22 mi N SW 216 Street												25.56759	-80.57515	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152692																										4D0E14BB-8302-44D8-B5B2-22E9AE38F70A													2020-01-23 13:06:17.0																				UF	Herp			MachineObservation				4D0E14BB-8302-44D8-B5B2-22E9AE38F70A	171611		Rahill, Thomas										photograph-digital - 1							Image voucher only												2013-08-31																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 0.01 mi N SW 216 Street												25.56465	-80.5751	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152689																										1B8DD265-4547-453F-BE30-5D9E997404E4													2020-01-23 13:07:04.0																				UF	Herp			MachineObservation				1B8DD265-4547-453F-BE30-5D9E997404E4	171614		Rahill, Thomas										photograph-digital - 2							Image vouchers only												2013-09-12																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 0.62 mi N SW 216 Street												25.57354	-80.57513	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152684																										24085390-D0C9-4628-A0D9-8BE40597A43C													2020-01-23 13:08:01.0																				UF	Herp			MachineObservation				24085390-D0C9-4628-A0D9-8BE40597A43C	171627		Rahill, Thomas										photograph-digital - 1							Image voucher only												2013-09-14																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 1.33 mi S SW 168 Street												25.58935	-80.57519	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152683																										F7686DF9-AB30-463F-ABEF-EE67BE8CC05B													2020-01-23 13:07:31.0																				UF	Herp			MachineObservation				F7686DF9-AB30-463F-ABEF-EE67BE8CC05B	171625		Rahill, Thomas										photograph-digital - 1							Image voucher only												2013-09-13																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, SW 168 Street, 0.96 mi E SW 237 Avenue												25.60839	-80.55966	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152670																										5868940F-1146-4E55-8E9A-2AC5275A5664													2020-01-23 13:05:15.0																				UF	Herp			MachineObservation				5868940F-1146-4E55-8E9A-2AC5275A5664	171605		Rahill, Thomas										photograph-digital - 2							Image vouchers only												2013-08-22																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 1.04 mi N SW 168 Street												25.62351	-80.57567	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152669																										6FA8394D-E45F-4F7C-B193-19A21A1A734D													2020-01-23 13:03:25.0																				UF	Herp			MachineObservation				6FA8394D-E45F-4F7C-B193-19A21A1A734D	171585		Rahill, Thomas										photograph-digital - 1							Image voucher only												2013-08-16																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 1.97 mi N SW 168 Street												25.63692	-80.57616	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152667																										721E6183-B7A3-4B09-A0D0-7C6B1BF118B4													2020-01-23 13:04:32.0																				UF	Herp			MachineObservation				721E6183-B7A3-4B09-A0D0-7C6B1BF118B4	171595		Rahill, Thomas										photograph-digital - 2							Larger snake on right. Image vouchers only.												2013-08-19																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, SW 168 Street, 0.84 mi E SW 237 Avenue												25.60839	-80.56159	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152665																										24F89305-AF1E-4289-80C4-84180A1884C7													2020-01-23 13:03:55.0																				UF	Herp			MachineObservation				24F89305-AF1E-4289-80C4-84180A1884C7	171590		Rahill, Thomas										photograph-digital - 2							Image vouchers only												2013-08-17																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 0.27 mi N SW 216 Street												25.5685	-80.57516	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152664																										610FDEBE-BFC9-45D0-B399-78A50AB0EF5B													2020-01-23 13:03:11.0																				UF	Herp			MachineObservation				610FDEBE-BFC9-45D0-B399-78A50AB0EF5B	171580		Rahill, Thomas										photograph-digital - 1							Image voucher only												2013-08-15																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, SW 168 Street, 0.47 mi E SW 237 Avenue												25.60843	-80.56756	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152663																										96D5747F-FA04-40A2-AF93-189CD5D31ADC													2020-01-23 13:06:48.0																				UF	Herp			MachineObservation				96D5747F-FA04-40A2-AF93-189CD5D31ADC	171613		Rahill, Thomas										photograph-digital - 2							Image vouchers only												2013-09-08																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 1.36 mi N SW 168 Street												25.62805	-80.57579	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324152659																										7980C981-4164-4815-8BD9-4D69726EC923													2020-01-23 13:04:19.0																				UF	Herp			MachineObservation				7980C981-4164-4815-8BD9-4D69726EC923	171594		Rahill, Thomas										photograph-digital - 2							Image vouchers only												2013-08-17																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 0.29 mi S SW 168 Street												25.60421	-80.57493	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
